"appid","pid","product_code","product_name_ro","pid_category","size_length","size_width","size_thickness","size_diameter","size_height","size_alloy","size_type","um1","um2","um1_to_um2","product_name_en","um_base","is_active","additional_info","cu_debitare","aliaj","densitate","size_roll_weight","product_name_bg"
"294986","2433","46000450000003000440","BARA CUPRU D45X4000 MM CU-ETP R250","{0}",,,,,,"","","KG","M","14.211200","COPPER ROUND BARS D45X4000 MM CU-ETP R250 DRAWN","KG","y","МЕДНИ КРЪГЛИ ПРЪТИ 45X4000 MM CU-ETP R250 H065","y","",,,"МЕДНИ КРЪГЛИ ПРЪТИ 45X4000 MM CU-ETP R250 H065"
"293708","1155","26075000403000061500","BARA PATRATA ALU 75X75X3000 MM 2007 T4","{0}",,,,,,"","","KG","ML","16.031300","ALU SQUARE BARS 75X75X3000 MM 2007 T4","KG","y","АЛ. КВАДРАТНИ ПРЪТИ 75X75X3000 MM 2007 T4","n","",,,"АЛ. КВАДРАТНИ ПРЪТИ 75X75X3000 MM 2007 T4"
"294926","2373","46000060000006000200","BARA CUPRU D6X3000 MM CU-ETP R250","{0}",,,,,,"","","KG","ML","0.252600","COPPER ROUND BARS D6X3000 MM CUETP R250","KG","y","МЕДНИ КРЪГЛИ ПРЪТИ D6X3000 MM CUETP R250","y","",,,"МЕДНИ КРЪГЛИ ПРЪТИ D6X3000 MM CUETP R250"
"295266","2713","48000550000003002040","BARA BRONZ D55X3000 MM CUSN8","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND BARS D55X3000 MM CUSN8","KG","y","БРОНЗОВИ КРЪГЛИ ПРЪТИ D55X3000 MM CUSN8","y","",,,"БРОНЗОВИ КРЪГЛИ ПРЪТИ D55X3000 MM CUSN8"
"294204","1651","3600017063000WIELAND","BARA HEXAG ALAMA 17X3000 MM CUZN39PB3 R430 WIELAND","{0}",,,,,,"","","KG","M","2.117300","BRASS HEXAG BARS CUZN39PB3 R430 17X3000 MM","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ CUZN39PB3 R430 17X3000 MM","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ CUZN39PB3 R430 17X3000 MM"
"294215","1662","360002063000WIELAND","BARA HEXAG ALAMA 20X3000 MM CUZN39PB3 R430 WIELAND","{0}",,,,,,"","","KG","ML","2.930500","BRASS HEXAGON BARS 20X3000 MM CUZN39PB3","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 20X3000 MM CUZN39PB3","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 20X3000 MM CUZN39PB3"
"294223","1670","3600022063000WIELAND","BARA HEXAG ALAMA 22X3000 MM CUZN39PB3 WIELAND","{0}",,,,,,"","","KG","M","3.546000","BRASS HEXAGONAL BARS CUZN39PB3 22X3000 MM","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ CUZN39PB3 22X3000 MM","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ CUZN39PB3 22X3000 MM"
"294230","1677","3600024063000WIELAND","BARA HEXAG ALAMA 24X3000 MM CUZN39PB3 R430 WIELAND","{0}",,,,,,"","","KG","ML","4.220000","BRASS HEXAG  BARS  CUZN39PB3 24X3000 MM","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ  CUZN39PB3 24X3000 MM","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ  CUZN39PB3 24X3000 MM"
"294379","1826","37000300803003000240","BARA LATA ALAMA 30X8X3000 MM CUZN39PB3 M","{0}",,,,,,"","","KG","ML","2.030400","BRASS FLAT BARS 30X8X3000 MM CUZN39PB3","KG","y","МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 30X8X3000 MM CUZN39PB3","n","",,,"МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 30X8X3000 MM CUZN39PB3"
"293841","1288","26350000003000063600","BARA ALU D 350X3000 MM 6082 T6","{0}",,,,,,"","","KG","ML","259.638800","ALU ROUND BARS 350X3000 MM 6082 T6","KG","y","АЛ. КРЪГЛИ ПРЪТИ 350X3000 MM 6082 T6","y","",,,"АЛ. КРЪГЛИ ПРЪТИ 350X3000 MM 6082 T6"
"294172","1619","3600012063000WIELAND","BARA HEXAG ALAMA 12X3000 MM CUZN39PB3 R430 WIELAND","{0}",,,,,,"","","KG","M","1.055000","HEXAGONAL BRASS BARS 12 X 3000 MM CUZN39PB3","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 12 X 3000 MM CUZN39PB3","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 12 X 3000 MM CUZN39PB3"
"295181","2628","48000100000003002040","BARA BRONZ D10X3000 MM CUSN7ZN4PB7-C-GC","{0}",,,,,,"","","KG","ML","0.698700","BRONZE ROUND BARS 10X3000 MM CUSN7ZN4PB7-C","KG","y","БРОНЗОВИ КРЪГЛИ ПРЪТИ 10X3000 MM CUSN7ZN4PB7-C","y","",,,"БРОНЗОВИ КРЪГЛИ ПРЪТИ 10X3000 MM CUSN7ZN4PB7-C"
"295382","2829","48012003002000002340","TABLA BRONZ 1.2X300X2000 MM CUSN6 R560","{0}",,,,,,"","","KG","","0.000000","BRONZE SHEETS 1,2X300X2000 MM CUSN6","KG","y","БРОНЗОВИ ЛАМАРИНИ 1,2X300X2000 MM CUSN6","n","",,,"БРОНЗОВИ ЛАМАРИНИ 1,2X300X2000 MM CUSN6"
"294925","2372","46000050000003000440","BARA CUPRU D5X3000 MM CU-ETP","{0}",,,,,,"","","KG","ML","0.175400","COPPER ROUND BARS D5X3000 MM CUETP DRAWN","KG","y","МЕДНИ КРЪГЛИ ПРЪТИ D5X3000 MM CUETP СТУДЕНО ИЗТЕГЛЕНИ","y","",,,"МЕДНИ КРЪГЛИ ПРЪТИ D5X3000 MM CUETP СТУДЕНО ИЗТЕГЛЕНИ"
"294984","2431","46000420000003000440","BARA CUPRU D42X3000 MM CU-ETP R250","{0}",,,,,,"","","KG","ML","12.379600","ROUND COPPER BARS 42 X 3000 MM CU-ETP","KG","y","МЕДНИ КРЪГЛИ ПРЪТИ 42 X 3000 MM CU-ETP","y","",,,"МЕДНИ КРЪГЛИ ПРЪТИ 42 X 3000 MM CU-ETP"
"294962","2409","46000220000003000440","BARA CUPRU D22X3000 MM CU-ETP R250","{0}",,,,,,"","","KG","ML","3.396700","COPPER BARS CU-ETP R250 D22X3000 MM","KG","y","МЕДНИ ПРЪТИ CU-ETP R250 D22X3000 MM","y","",,,"МЕДНИ ПРЪТИ CU-ETP R250 D22X3000 MM"
"292963","410","120PT7021140DEBITAT0","PLACI DEBITATE TURNATA 7021 140 MM","{0}",,,,,,"","","KG","BUC","1.000000","AL CUT PLATE 7021 140 MM CAST","KG","y","АЛ. РЯЗАНА ПЛОЧА 7021 140 MM ЛЯТА","y","",,,"АЛ. РЯЗАНА ПЛОЧА 7021 140 MM ЛЯТА"
"294024","1471","35000030005050000140","TEAVA ALAMA CUZN37 F37 D3X0.5X3000 MM ","{0}",,,,,,"","","KG","","0.000000","BRASS ROUND TUBES D 3 X 0.5 X 3000 MM CUZN37 F37","KG","y","МЕСИНГОВИ КРЪГЛИ ТРЪБИ D 3 X 0.5 X 3000 MM CUZN37 F37","n","",,,"МЕСИНГОВИ КРЪГЛИ ТРЪБИ D 3 X 0.5 X 3000 MM CUZN37 F37"
"294096","1543","35000600015030000140","TEAVA ALAMA CUZN37 R370 D60X1.5X3000 MM ","{0}",,,,,,"","","KG","","0.000000","BRASS ROUND TUBES CUZN37 R370 D60X1.5X3000 MM","KG","y","МЕСИНГОВИ КРЪГЛИ ТРЪБИ CUZN37 R370 D60X1.5X3000 MM ","n","",,,"МЕСИНГОВИ КРЪГЛИ ТРЪБИ CUZN37 R370 D60X1.5X3000 MM "
"294389","1836","37000400104004000240","BARA LATA ALAMA 40X3X3000 MM CUZN39PB3 M ","{0}",,,,,,"","","KG","ML","1.015200","BRASS FLAT BARS 40X3X3000 MM CUZN39PB3","KG","y","МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 40X3X3000 MM CUZN39PB3","n","",,,"МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 40X3X3000 MM CUZN39PB3"
"294845","2292","45000040010040000260","TEAVA CUPRU D4X1 MM CU-ETP R250","{0}",,,,,,"","","ML","KG","1.000000","COPPER TUBES D4X1 MM CU-ETP R250","ML","y","МЕДНИ ТРЪБИ D4X1 MM CU-ETP R250","n","",,,"МЕДНИ ТРЪБИ D4X1 MM CU-ETP R250"
"293794","1241","26185000003000063600","BARA ALU D 185X3000 MM 6082 T6","{0}",,,,,,"","","KG","","0.000000","ALU ROUND BARS 185X3000 MM 6082 T6","KG","y","АЛ. КРЪГЛИ ПРЪТИ 185X3000 MM 6082 T6","y","",,,"АЛ. КРЪГЛИ ПРЪТИ 185X3000 MM 6082 T6"
"294442","1889","37001003003003000240","BARA LATA ALAMA 100X30X3000 MM CUZN39PB3 M","{0}",,,,,,"","","KG","","0.000000","BRASS FLAT BARS 100X30X3000 MMCUZN39PB3","KG","y","МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 100X30X3000 MMCUZN39PB3","n","",,,"МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 100X30X3000 MMCUZN39PB3"
"294410","1857","37000502003003000240","BARA LATA ALAMA 50X20X3000 MM CUZN39PB3 M","{0}",,,,,,"","","KG","ML","8.460000","BRASS FLAT BARS 50X20X3000 MM CUZN39PB3","KG","y","МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 50X20X3000 MM CUZN39PB3","n","",,,"МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 50X20X3000 MM CUZN39PB3"
"294435","1882","37001000503003000240","BARA LATA ALAMA 100X5X3000 MM CUZN39PB3 M","{0}",,,,,,"","","KG","ML","4.230000","BRASS FLAT BARS 100X5X3000 MM CUZN39PB3","KG","y","МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 100X5X3000 MM CUZN39PB3","n","",,,"МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 100X5X3000 MM CUZN39PB3"
"294040","1487","35000160010014750140","TEAVA ALAMA CUZN37 F37 D16X1X1475 MM ","{0}",,,,,,"","","KG","","0.000000","BRASS ROUND TUBES D16X1X1475 MM CUZN37 F37","KG","y","МЕСИНГОВИ КРЪГЛИ ТРЪБИ D16X1X1475 MM CUZN37 F37","n","",,,"МЕСИНГОВИ КРЪГЛИ ТРЪБИ D16X1X1475 MM CUZN37 F37"
"295081","2528","47000200060006601540","BARA LATA CUPRU CU-ETP 1/2 T 20X6X660 MM","{0}",,,,,,"","","KG","","0.000000","Cooper bars Cu ETP R250 ID660 mm 6x20xL","KG","y","МЕДНИ ПРЪТИ Cu ETP R250 ID660 mm 6x20xL","n","",,,"МЕДНИ ПРЪТИ Cu ETP R250 ID660 mm 6x20xL"
"295470","2917","35000300010040000140","TEAVA ALAMA CUZN37 F37 D30X1X4000 MM ","{0}",,,,,,"","","KG","M","0.771300","BRASS ROUND TUBES CUZN37 HALF HARD DRAWN 30x1x4000MM","KG","y","МЕСИНГОВИ КРЪГЛИ ТРЪБИ CUZN37 ПОЛУТВЪРДА СТУДЕНО ИЗТЕГЛЕНА 30x1x4000 MM","n","",,,"МЕСИНГОВИ КРЪГЛИ ТРЪБИ CUZN37 ПОЛУТВЪРДА СТУДЕНО ИЗТЕГЛЕНА 30x1x4000 MM"
"294102","1549","3600002000000000015S","SARMA ALAMA D2 MM CUZN40SI F35 ","{0}",,,,,,"","","KG","","0.000000","BRASS WIRE CUZN40SI F35 2X1000 MM","KG","y","МЕСИНГОВА ТЕЛ CUZN40SI F35 2X1000 MM","n","",,,"МЕСИНГОВА ТЕЛ CUZN40SI F35 2X1000 MM"
"294285","1732","3600045003000WIELAND","BARA ALAMA D45X3000 MM CUZN39PB3 R430 WIELAND","{0}",,,,,,"","","KG","ML","13.448200","BRASS ROUND BARS CUZN39PB3 R430 D45X3000 MM","KG","y","МЕСИНГОВИ КРЪГЛИ ПРЪТИ CUZN39PB3 R430 D45X3000 MM","y","",,,"МЕСИНГОВИ КРЪГЛИ ПРЪТИ CUZN39PB3 R430 D45X3000 MM"
"293568","1015","24100050050600061500","TEAVA RECTANG. ALU100X50X5X6000 MM 6060 T6","{0}",,,,,,"","","KG","ML","3.780000","ALU RECT. TUBES 100X50X5X6000 MM 6060 T6","KG","y","АЛ. ПРАВОЪГЪЛНИ ТРЪБИ 100X50X5X6000 MM 6060 T6","n","",,,"АЛ. ПРАВОЪГЪЛНИ ТРЪБИ 100X50X5X6000 MM 6060 T6"
"293768","1215","26140000403000023600","BARA PATRATA ALU 140X140X3000 MM 2007 T4","{0}",,,,,,"","","KG","ML","55.860000","ALU SQUARE BARS 140X140X3000 MM 2007 T4","KG","y","АЛ. КВАДРАТНИ ПРЪТИ 140X140X3000 MM 2007 T4","n","",,,"АЛ. КВАДРАТНИ ПРЪТИ 140X140X3000 MM 2007 T4"
"293793","1240","26185000003000024500","BARA ALU D 185X3000 MM 2007 T4","{0}",,,,,,"","","KG","","0.000000","ALU ROUND BARS 185X3000 MM 2011 T6","KG","y","АЛ. КРЪГЛИ ПРЪТИ 185X3000 MM 2011 T6","y","",,,"АЛ. КРЪГЛИ ПРЪТИ 185X3000 MM 2011 T6"
"293998","1445","32205001000200000640","TABLA ALAMA CUZN10 R280 5X1000X2000 MM","{0}",,,,,,"","","KG","BUC","88.000000","BRASS SHEETS CUZN10 R280 5.0X1000X2000 MM","KG","y","МЕСИНГОВИ ЛАМАРИНИ CUZN10 R280 5.0X1000X2000 MM","n","",,,"МЕСИНГОВИ ЛАМАРИНИ CUZN10 R280 5.0X1000X2000 MM"
"294913","2360","45000420015050000240","TEAVA CUPRU D42X1.5X3000 MM CU-DHP R250","{0}",,,,,,"","","KG","ML","1.705300","COPPER ROUND TUBES CU-DHP R250 D42X1.5X4000 MM","KG","y","МЕДНИ КРЪГЛИ ТРЪБИ CU-DHP R250 D42X1.5X4000 MM","n","",,,"МЕДНИ КРЪГЛИ ТРЪБИ CU-DHP R250 D42X1.5X4000 MM"
"295409","2856","803601","DESEU SPAN+PILITURA ALAMA ALAMA","{0}",,,,,,"","","KG","","0.000000","BRASS RODS TURNINGS, EWC 120103","KG","y","СТРУЖКИ ОТ МЕСИНГОВИ ПРЪТИ, EWC 120103","n","",,,"СТРУЖКИ ОТ МЕСИНГОВИ ПРЪТИ, EWC 120103"
"295410","2857","803602","DESEU CAPETE DE BARA ALAMA ALAMA","{0}",,,,,,"","","KG","","0.000000","BRASS ROD ENDS & DEBURRING, EWC 160118","KG","y","МЕСИНГОВИ ROD ENDS & DEBURRING, EWC 160118","n","",,,"МЕСИНГОВИ ROD ENDS & DEBURRING, EWC 160118"
"294127","1574","3600006063000WIELAND","BARA HEXAG. ALAMA 6X3000 MM CUZN39PB3 WIELAND","{0}",,,,,,"","","KG","ML","0.263700","HEXAGONAL BRASS  BARS 6X3000 MM CUZN39PB3","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 6X3000 MM CUZN39PB3","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 6X3000 MM CUZN39PB3"
"294200","1647","3600016063000WIELAND","BARA HEXAG ALAMA 16X3000 MM CUZN39PB3 R430 WIELAND","{0}",,,,,,"","","KG","ML","1.875500","BRASS HEXAG BARS CUZN39PB3 R430 16X3000 MM","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ CUZN39PB3 R430 16X3000 MM","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ CUZN39PB3 R430 16X3000 MM"
"294675","2122","43000610039003002140","TEAVA BRONZ D61X39X3000 MM CUSN12","{0}",,,,,,"","","KG","ML","15.370300","BRONZE ROUND TUBES D61X39X3000 MM CUSN12","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D61X39X3000 MM CUSN12","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D61X39X3000 MM CUSN12"
"294692","2139","43000710048003002140","TEAVA BRONZ D71X48X3000 MM CUSN12","{0}",,,,,,"","","KG","ML","19.122100","BRONZE ROUND TUBES D71X48X3000 MM CUSN12","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D71X48X3000 MM CUSN12","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D71X48X3000 MM CUSN12"
"294699","2146","43000760029003002140","TEAVA BRONZ D76X29X3000 MM CUSN12","{0}",,,,,,"","","KG","ML","34.478400","BRONZE ROUND TUBES D76X29 X3000 MM CUSN12","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D76X29 X3000 MM CUSN12","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D76X29 X3000 MM CUSN12"
"294709","2156","43000810029003002140","TEAVA BRONZ D81X29X3000 MM CUSN12","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND TUBES D81x29X3000 MM CUSN12","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D81x29X3000 MM CUSN12","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D81x29X3000 MM CUSN12"
"294739","2186","43001020048003002140","TEAVA BRONZ D102X48X3000 MM CUSN12","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND TUBES D102X48X3000 MM CUSN12","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D102X48X3000 MM CUSN12","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D102X48X3000 MM CUSN12"
"294741","2188","43001020058003002140","TEAVA BRONZ D102X58X3000 MM CUSN12","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND TUBES D102X58X3000 MM CUSN12","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D102X58X3000 MM CUSN12","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D102X58X3000 MM CUSN12"
"294792","2239","43001520118003002140","TEAVA BRONZ D152X118X3000 MM CUSN12","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND TUBES D152X118X3000 MM CUSN12 - C-GC","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D152X118X3000 MM CUSN12 - C-GC","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D152X118X3000 MM CUSN12 - C-GC"
"294627","2074","43000360014003002040","TEAVA BRONZ D36X14X3000 MM CUSN7ZN4PB7-C-GC","{0}",,,,,,"","","KG","ML","7.685200","BRONZE ROUND TUBE D36X14X3000 MM CUZN7ZN4PB7-C","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D36X14X3000 MM CUZN7ZN4PB7-C ","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D36X14X3000 MM CUZN7ZN4PB7-C "
"294630","2077","43000360024003002040","TEAVA BRONZ D36X24X3000 MM CUSN7ZN4PB7-C-GC","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND TUBE D36X24X3000 MM CUSN7ZN4PB7-C","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D36X24X3000 MM CUSN7ZN4PB7-C","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D36X24X3000 MM CUSN7ZN4PB7-C"
"294636","2083","43000410028003002040","TEAVA BRONZ D41X28X3000 MM CUSN7ZN4PB7-C-GC","{0}",,,,,,"","","KG","ML","6.266900","BRONZE TUBES 41/28X3000 CUSN7ZN4PB7","KG","y","БРОНЗОВИ ТРЪБИ 41/28X3000 CUSN7ZN4PB7","n","",,,"БРОНЗОВИ ТРЪБИ 41/28X3000 CUSN7ZN4PB7"
"294671","2118","43000610029003002040","TEAVA BRONZ D61X29X3000 MM CUSN7ZN4PB7-C-GC","{0}",,,,,,"","","KG","ML","20.121100","BRONZE ROUND TUBES D61X29X3000 MM CUZN7ZN4PB7-C","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D61X29X3000 MM CUZN7ZN4PB7-C","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D61X29X3000 MM CUZN7ZN4PB7-C"
"294787","2234","43001520068003002040","TEAVA BRONZ D152X68X3000 MM CUSN7ZN4PB7-C-GC","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND TUBES D152X68X3000 MM CUSN7ZN4PB7","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D152X68X3000 MM CUSN7ZN4PB7","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D152X68X3000 MM CUSN7ZN4PB7"
"292928","375","120PT5083210DEBITAT0","PLACI DEBITATE TURNATA 5083 210 MM","{0}",,,,,,"","","KG","BUC","1.000000","AL CUT PLATE 5083 210 MM CAST","KG","y","АЛ. РЯЗАНА ПЛОЧА 5083 210 MM ЛЯТА","y","",,,"АЛ. РЯЗАНА ПЛОЧА 5083 210 MM ЛЯТА"
"294560","2007","42101501250250000240","TABLA CUPRU CU-DHP R240 1/2 T 1.5X1250X2500 MM","{0}",,,,,,"","","KG","","0.000000","COPPER SHEETS SFCUF24 1.5 X 1250 X 2500 MM","KG","y","МЕДНИ ЛАМАРИНИ SFCUF24 1.5 X 1250 X 2500 MM","n","",,,"МЕДНИ ЛАМАРИНИ SFCUF24 1.5 X 1250 X 2500 MM"
"293945","1392","31101000200000005140","BANDA ALAMA CUZN37 R350 1X20 MM","{0}",,,,,,"","","KG","","0.000000","BRASS STRIPS CUZN37 F37  20X1 MM","KG","y","МЕСИНГОВИ ЛЕНТИ CUZN37 F37  20X1 MM","n","",,,"МЕСИНГОВИ ЛЕНТИ CUZN37 F37  20X1 MM"
"292926","373","120PT5083200DEBITAT0","PLACI DEBITATE TURNATA 5083 200 MM","{0}",,,,,,"","","KG","BUC","1.000000","AL CUT PLATE 5083 200 MM CAST","KG","y","АЛ. РЯЗАНА ПЛОЧА 5083 200 MM ЛЯТА","y","",,,"АЛ. РЯЗАНА ПЛОЧА 5083 200 MM ЛЯТА"
"294356","1803","37000200304003000240","BARA LATA  ALAMA 20X3X3000 MM CUZN39PB3 M","{0}",,,,,,"","","KG","","0.000000","BRASS FLAT BARS 20X3X3000 MM CUZN39PB3","KG","y","МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 20X3X3000 MM CUZN39PB3 ","n","",,,"МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 20X3X3000 MM CUZN39PB3 "
"293786","1233","26170000003000023500","BARA ALU D 170X3000 MM 2007 T4","{0}",,,,,,"","","KG","M","64.656500","ALU ROUND BARS 170X3000 MM 2007 T4","KG","y","АЛ. КРЪГЛИ ПРЪТИ 170X3000 MM 2007 T4","y","",,,"АЛ. КРЪГЛИ ПРЪТИ 170X3000 MM 2007 T4"
"292962","409","120PT7021130DEBITAT0","PLACI DEBITATE TURNATA 7021 130 MM","{0}",,,,,,"","","KG","BUC","1.000000","AL CUT PLATE 7021 130 MM CAST","KG","y","АЛ. РЯЗАНА ПЛОЧА 7021 130 MM ЛЯТА","y","",,,"АЛ. РЯЗАНА ПЛОЧА 7021 130 MM ЛЯТА"
"294881","2328","450001800150COLAC240","TEAVA CUPRU D18X1.5 MM CU-DHP R200 COLAC","{0}",,,,,,"","","KG","ML","0.694800","COPPER ROUND TUBES 18X1,5 MM IN COIL CU-DHP R200","KG","y","МЕДНИ КРЪГЛИ ТРЪБИ 18X1,5 MM В РУЛОН CU-DHP R200","n","",,,"МЕДНИ КРЪГЛИ ТРЪБИ 18X1,5 MM В РУЛОН CU-DHP R200"
"292914","361","120PT5083163DEBITAT0","PLACI DEBITATE TURNATA 5083 163 MM","{0}",,,,,,"","","KG","BUC","1.000000","AL CUT PLATE 5083 163 MM CAST","KG","y","АЛ. РЯЗАНА ПЛОЧА 5083 163 MM ЛЯТА","y","",,,"АЛ. РЯЗАНА ПЛОЧА 5083 163 MM ЛЯТА"
"293785","1232","26165000003000063600","BARA ALU D 165X3000 MM 6082 T6","{0}",,,,,,"","","KG","M","57.703400","ALU ROUND BARS 165X3000 MM 6082 T6","KG","y","АЛ. КРЪГЛИ ПРЪТИ 165X3000 MM 6082 T6","y","",,,"АЛ. КРЪГЛИ ПРЪТИ 165X3000 MM 6082 T6"
"294225","1672","3600023003000WIELAND","BARA ALAMA D23X3000 MM CUZN39PB3 R430 WIELAND","{0}",,,,,,"","","KG","ML","3.513100","BRASS ROUND BARS CUZN39PB3 D23X3000 MM","KG","y","МЕСИНГОВИ КРЪГЛИ ПРЪТИ CUZN39PB3 D23X3000 MM","y","",,,"МЕСИНГОВИ КРЪГЛИ ПРЪТИ CUZN39PB3 D23X3000 MM"
"294203","1650","3600017003000WIELAND","BARA ALAMA D17X3000 MM CUZN39PB3 R430 WIELAND","{0}",,,,,,"","","KG","M","1.919300","BRASS ROUND BARS 17 X 3000 MM CUZN39PB3 H9","KG","y","МЕСИНГОВИ КРЪГЛИ ПРЪТИ 17 X 3000 MM CUZN39PB3 H9","y","",,,"МЕСИНГОВИ КРЪГЛИ ПРЪТИ 17 X 3000 MM CUZN39PB3 H9"
"294165","1612","3600011063000WIELAND","BARA HEXAG.ALAMA 11X3000 MM CUZN39PB3 R430 WIELAND","{0}",,,,,,"","","KG","M","0.886500","BRASS HEXAG BARS 11X3000 MM CUZN39PB3 R430","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 11X3000 MM CUZN39PB3 R430 ","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 11X3000 MM CUZN39PB3 R430 "
"294143","1590","3600008063000WIELAND","BARA HEXAG. ALAMA 8X3000 MM CUZN39PB3 WIELAND","{0}",,,,,,"","","KG","ML","0.468900","HEXAGONAL BRASS BARS 8 X 3000 MM CUZN39PB3 H11","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 8 X 3000 MM CUZN39PB3 H11","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 8 X 3000 MM CUZN39PB3 H11"
"294322","1769","36000900004003000240","BARA PATRATA ALAMA 90X90X3000 MM CUZN40PB2","{0}",,,,,,"","","KG","ML","68.526000","BRASS SQUARE BARS 90X90X3000 MM CUZN40PB2","KG","y","МЕСИНГОВИ КВАДРАТНИ ПРЪТИ 90X90X3000 MM CUZN40PB2","n","",,,"МЕСИНГОВИ КВАДРАТНИ ПРЪТИ 90X90X3000 MM CUZN40PB2"
"294409","1856","37000501503003000240","BARA LATA ALAMA 50X15X3000 MM CUZN39PB3 M","{0}",,,,,,"","","KG","ML","6.345000","BRASS FLAT BARS 50X15X3000 MM CUZN39PB3","KG","y","МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 50X15X3000 MM CUZN39PB3","n","",,,"МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 50X15X3000 MM CUZN39PB3"
"293812","1259","26230000003000023500","BARA ALU D 230X3000 MM 2007 T4","{0}",,,,,,"","","БРОЙ","","0.000000","ALU ROUND BARS 230X3000 MM 2007 T4","БРОЙ","y","АЛ. КРЪГЛИ ПРЪТИ 230X3000 MM 2007 T4","y","",,,"АЛ. КРЪГЛИ ПРЪТИ 230X3000 MM 2007 T4"
"293749","1196","26120000003000021500","BARA ALU D 120X3000 MM 2017A  ","{0}",,,,,,"","","KG","M","31.651200","ALU ROUND BARS 120X3000 MM 2017A T4","KG","y","АЛ. КРЪГЛИ ПРЪТИ 120X3000 MM 2017A T4","y","",,,"АЛ. КРЪГЛИ ПРЪТИ 120X3000 MM 2017A T4"
